The Fourth Dimension 	 530.11  	 Science/Physics/Physics/Shadows Of Reality_ The Fourth Dimension In Relativity, Cubism, And Modern Thought - Tony Robbin
The Fractal Geometry of Nature 	 516.15  	 Science/Mathematics/Geometry/The Fractal Geometry Of Nature - Benoit B. Mandelbrot
The Gist of Mathematics 	 510  	 Science/Mathematics/Mathematics/The Gist Of Mathematics, - Justin H. Moore1884-  (Justin Hartley), Julio A. Mira
The Joy of Cats 	 511.3  	 Science/Mathematics/General principles of mathematics/Abstract And Concrete Categories_ The Joy Of Cats - Horst Herrlich, Jiří Adámek, George E. Strecker
The kinematics of Machinery 	 621.81  	 Technology/Engineering/Applied physics/The Kinematics Of Machinery_ Outlines Of A Theory Of Machines - Alex. B. W. 1847-1928 Kennedy, F. Reuleaux1829-1905  (Franz)
The Monte Carlo Method 	 518.282  	 Science/Mathematics/Numerical analysis/Simulation And The Monte Carlo Method - Reuven Y. Rubinstein, Dirk P. Kroese, John Wiley &amp; Sons [Publisher]
The Moral Landscape How Science Can Determine Human Values 	 171.2  	 Philosophy & psychology/Ethics/Ethical systems/The Moral Landscape_ How Science Can Determine Human Values - Sam Harris
The Mystery of Life's Origin 	 577  	 Science/Life sciences; biology/Ecology/The Mystery Of Life'S Origin_ Reassessing Current Theories - Roger L. Olsen, Charles B. Thaxton, Walter L. Bradley
The order of Time 	 530.11  	 Science/Physics/Physics/The Order Of Time - Sophie Lem, Carlo Rovelli, Simon Carnell, Erica Segre
The Origin of Species 	 576.82  	 Science/Life sciences; biology/Genetics and evolution/On The Origin Of Species By Means Of Natural Selection;_ Or, The Preservation Of Favoured Races In The Struggle For Life - Julius Victor Carus, W. F. 1943- Bynum, Charles Darwin, Paul Landacre
Theory of Nothing 	 111.5  	 Philosophy & psychology/Metaphysics/Ontology/Theory Of Nothing - Russell K. Standish
The Poem of Empedocles 	 113  	 Philosophy & psychology/Metaphysics/Cosmology/The Poem Of Empedocles_ A Text And Translation With An Introduction - Empedocles, Brad Inwood
The Secret Life of Pronouns 	 425.55  	 Language/English & Old English languages/English grammar/The Secret Life Of Pronouns_ What Our Words Say About Us - James W. Pennebaker
The Selfish Gene 	 591.5  	 Science/Animals (Zoology)/Specific topics in natural history/The Selfish Gene - Richard Dawkins, Hong Young Nam, [Translator], Karin de Sousa Ferreira
The sensual (quadratic) form 	 512.74  	 Science/Mathematics/Algebra/The Sensual (Quadratic) Form - Francis Yein Chei Fung, John H. Conway
The Tower of Hanoi – Myths and Maths 	 793.74  	 Arts & recreation/Sports, games & entertainment/Indoor games & amusements/The Tower Of Hanoi--Myths And Maths - Sandi Klavžar, Ciril Petr, Andreas M. Hinz
The Universe in Zero Words 	 512.94  	 Science/Mathematics/Algebra/The Universe In Zero Words_ The Story Of Mathematics As Told Through Equations - Dana Mackenzie
Timaeus 	 292.07  	 Religion/Other religions/Greek & Roman religion/The Nature Of The Gods - J. M. Ross, Marcus Tullius Cicero, P. G. Walsh, Arthur Stanley Pease
Tractatus Logico-Philosophicus 	 192  	 Philosophy & psychology/Modern western philosophy/Philosophy of British Isles/Tractatus Logico-Philosophicus - David Pears, Ludwig Wittgenstein, Bertrand Russell, Brian McGuinness
Tractus 	 192  	 Philosophy & psychology/Modern western philosophy/Philosophy of British Isles/The False Prison_ A Study Of The Development Of Wittgenstein'S Philosophy - Oxford University Press [Publisher], David Pears
Why Beauty Is Truth 	 539.725  	 Science/Physics/Modern physics/Why Beauty Is Truth_ A History Of Symmetry - Ian Stewart
Why Beauty Is Truth 	 539.725  	 Science/Physics/Modern physics/Why Beauty Is Truth_ A History Of Symmetry - Ian Stewart
Winning Ways for your mathematical plays 	 793.74  	 Arts & recreation/Sports, games & entertainment/Indoor games & amusements/Winning Ways For Your Mathematical Plays_ Volume 1 - Elwyn R. Berlekamp, Richard K. Guy, John H. Conway
Your Incredible Cat 	 599.74428  	 Science/Animals (Zoology)/Mammals/Your Incredible Cat_ Understanding The Secret Powers Of Your Pet - David Greene
Ants 	 813.6  	 Literature/American literature in English/American fiction in English/Two Bad Ants - Chris Van Allsburg
Building Up 	 690.0285  	 Technology/Building & construction/Buildings/The BIM Manager'S Handbook_ Guidance For Professionals In Architecture, Engineering, And Construction - Dominik Holzer
Cell biology, a short course 	 571.6  	 Science/Life sciences; biology/Physiology & related subjects/Cell Biology_ A Short Course - Stephen R. Bolsover, Hugh A White, Elizabeth A. 1950- Shephard
Cosmic Microwave Background 	 523.1  	 Science/Astronomy/Specific celestial bodies & phenomena/A Primer On The Physics Of The Cosmic Microwave Background - Massimo Giovannini
Dooms Day 	 813.54  	 Literature/American literature in English/American fiction in English/Doomsday Book - Connie Willis
Fractal Landscape 	 811.6  	 Literature/American literature in English/American poetry in English/An Interface For A Fractal Landscape - Ed Steck
Knot 	 843.91  	 Literature/French & related literatures/French fiction/Vipers' Tangle - Gerard Hopkins, François Mauriac, Robert Silhol, Warre Bradley Wells
Marching Cubes 	 006.69  	 Computer science, information & general works/Computer science, knowledge & systems/Special computer methods/Propagation-Based Marching Cubes Algorithm Using Open Boundary Loop - Marcos Sales Guerra Tsuzuki
Mechanistic Theory of Life 	 577  	 Science/Life sciences; biology/Ecology/Mechanism, Life And Personality;_ An Examination Of The Mechanistic Theory Of Life And Mind, - J. S. Haldane1860-1936  (John Scott)
Pigeonhole 	 741.5  	 Arts & recreation/Drawing & decorative arts/Drawing & drawings/Don'T Pigeonhole Me!_ Two Decades Of The Mo Willems Sketchbook - Mo Willems
Realistic Landscape 	 758.1  	 Arts & recreation/Painting/Other subjects/Studies On The Rise Of Realistic Landscape Painting In Holland, 1610-1625 - Åke Bengtsson
Why Knot 	 623.8882  	 Technology/Engineering/Military & nautical engineering/Why Knot?_ How To Tie More Than Sixty Ingenious, Useful, Beautiful, Lifesaving, And Secure Knots! - Philippe Petit
